"lat_dec","lon_dec","hour_dec","boatspeed_mph","turbidity_ntu","sp_cond_ms_cm","pH","wtemp_c","B3","B4","ndti","ndti_flag","class"
33.74178,-98.35684,10.98425,23.8,14.38761,618.8615,8.65,30.08178,567,334,-0.2586016,1,"shadows2"
33.74183,-98.35694,10.98448,23.8,14.47012,618.8406,8.65,30.07715,618,365,-0.2573754,1,"shadows2"
33.74188,-98.35702,10.98471,23.8,14.52803,618.7867,8.65,30.07042,648,428,-0.204461,1,"neighbors"
33.74193,-98.35711,10.98494,23.8,14.50194,618.7057,8.65,30.07,781,575,-0.1519174,1,"neighbors"
33.742,-98.35719,10.98516,23.8,14.45694,618.6932,8.65,30.06508,771,532,-0.1834229,1,"neighbors"
33.74206,-98.35727,10.98539,23.8,14.41711,618.7066,8.65,30.05704,842,493,-0.2614232,1,"neighbors"
33.74213,-98.35734,10.98561,23.8,14.39632,618.7101,8.651648,30.04934,822,496,-0.2473445,1,"neighbors"
33.7422,-98.3574,10.98583,23.8,14.40161,618.6836,8.658253,30.0467,803,492,-0.2401544,1,"neighbors"
33.74227,-98.35747,10.98606,23.8,14.37712,618.6288,8.667881,30.04394,813,490,-0.2478895,0,"water"
33.74235,-98.35752,10.98629,23.8,14.35037,618.6487,8.67213,30.0412,850,508,-0.2518409,0,"water"
33.74244,-98.35757,10.98651,23.8,14.32556,618.6892,8.67108,30.0385,862,526,-0.2420749,0,"water"
33.74252,-98.35761,10.98674,23.8,14.30489,618.738,8.666205,30.03795,864,535,-0.235168,0,"water"
33.7426,-98.35765,10.98696,23.8,14.28834,618.8,8.66,30.04167,870,542,-0.2322946,0,"water"
33.74268,-98.35769,10.98719,23.8,14.26501,618.8,8.66,30.04167,890,531,-0.252639,0,"water"
33.74277,-98.35772,10.98742,23.8,14.26872,618.8,8.66,30.03344,882,529,-0.2501772,0,"water"
33.74286,-98.35774,10.98764,23.8,14.29845,618.8,8.66,30.02827,888,541,-0.2428272,0,"water"
33.74295,-98.35775,10.98787,23.8,14.32333,618.8,8.66,30.02832,884,540,-0.241573,0,"water"
33.74304,-98.35776,10.9881,23.8,14.31025,618.7879,8.66,30.03288,874,532,-0.2432432,0,"water"
33.74313,-98.35777,10.98832,23.8,14.23656,618.7197,8.66,30.0397,885,546,-0.2368973,0,"water"
33.74322,-98.35777,10.98855,23.8,14.14187,618.6252,8.66,30.04,880,543,-0.2368236,0,"water"
33.74331,-98.35777,10.98878,23.8,14.12271,618.5799,8.66,30.04,876,542,-0.235543,0,"water"
33.7434,-98.35777,10.98901,23.8,14.15623,618.5878,8.66,30.04,876,532,-0.2443182,0,"water"
33.74349,-98.35776,10.98923,23.77607,14.19507,618.6366,8.66,30.04199,888,524,-0.2577904,0,"water"
33.74358,-98.35774,10.98946,23.7,14.18927,618.7,8.660455,30.04897,880,536,-0.2429379,0,"water"
33.74367,-98.35772,10.98968,23.7,14.17847,618.7,8.66721,30.05843,878,548,-0.2314165,0,"water"
33.74375,-98.35771,10.98991,23.76731,14.21706,618.6439,8.676186,30.06786,883,528,-0.2515946,0,"water"
33.74384,-98.35769,10.99013,23.8,14.30681,618.5211,8.681594,30.07485,880,531,-0.2473423,0,"water"
33.74393,-98.35766,10.99036,23.8,14.39418,618.3506,8.681917,30.07928,884,560,-0.2243767,0,"water"
33.74402,-98.35765,10.99058,23.80932,14.41173,618.174,8.677557,30.08229,892,564,-0.2252747,0,"water"
33.74411,-98.35763,10.99081,23.89249,14.32301,618.0908,8.670626,30.08783,896,554,-0.2358621,0,"water"
33.7442,-98.35761,10.99104,23.9,14.28454,618.0955,8.67,30.08467,932,651,-0.1775111,0,"water"
33.74429,-98.35758,10.99126,23.9,14.29195,618.0645,8.67,30.08511,910,590,-0.2133333,0,"water"
33.74438,-98.35756,10.99148,23.9,14.3387,618.0112,8.67,30.08777,912,584,-0.2192513,0,"water"
33.74446,-98.35754,10.9917,23.9,14.4009,617.9577,8.67,30.09045,906,568,-0.229308,0,"water"
33.74455,-98.35751,10.99193,23.9,14.40639,617.9028,8.67,30.09319,902,566,-0.2288828,0,"water"
33.74464,-98.35749,10.99216,23.9,14.42089,617.913,8.67,30.08945,924,578,-0.2303595,0,"water"
33.74472,-98.35746,10.99238,23.9,14.46467,617.9457,8.67,30.07866,902,572,-0.2238806,0,"water"
33.74481,-98.35744,10.99261,23.9,14.50352,617.9858,8.67,30.06721,914,576,-0.2268456,0,"water"
33.7449,-98.35742,10.99283,23.9,14.51563,618.0323,8.67,30.05782,920,578,-0.2283044,0,"water"
33.74499,-98.3574,10.99306,23.9,14.49672,618.0998,8.67,30.04836,932,575,-0.2368945,0,"water"
33.74508,-98.35738,10.99328,23.81916,14.46838,618.1673,8.67,30.04295,916,585,-0.2205197,0,"water"
33.74517,-98.35737,10.99351,23.8,14.49894,618.2558,8.67,30.0396,920,584,-0.2234043,0,"water"
33.74526,-98.35736,10.99373,23.8,14.55151,618.351,8.67,30.03178,930,582,-0.2301587,0,"water"
33.74535,-98.35735,10.99396,23.7745,14.60105,618.455,8.67,30.0195,935,594,-0.2230216,0,"water"
33.74544,-98.35735,10.99419,23.7,14.63582,618.5841,8.67,30.00696,932,584,-0.2295515,0,"water"
33.74553,-98.35736,10.99441,23.7,14.66308,618.7749,8.67,29.99198,959,596,-0.2334405,0,"water"
33.74562,-98.35737,10.99464,23.7,14.73277,619.0125,8.67,29.98292,956,634,-0.2025157,0,"water"
33.74571,-98.35739,10.99487,23.7,14.81294,619.1694,8.67,29.97913,954,640,-0.1969887,0,"water"
33.7458,-98.35741,10.99509,23.7,14.87069,619.222,8.67,29.98171,986,648,-0.2068543,0,"water"
33.74589,-98.35743,10.99532,23.68371,14.89295,619.1837,8.67,29.98914,990,640,-0.2147239,0,"water"
33.74597,-98.35746,10.99555,23.60244,14.91598,619.1024,8.67,29.99321,990,660,-0.2,0,"water"
33.74606,-98.35749,10.99578,23.6,14.92998,619.0867,8.67,29.99067,999,653,-0.2094431,0,"water"
33.74614,-98.35753,10.996,23.6,14.98786,619.0524,8.67,29.98794,998,650,-0.211165,1,"neighbors"
33.74622,-98.35758,10.99623,23.55548,15.05877,619.011,8.67,29.9889,1008,654,-0.2129964,1,"neighbors"
33.74631,-98.35763,10.99647,23.5,15.13388,618.9596,8.67,29.99404,1014,661,-0.2107463,1,"neighbors"
33.74638,-98.35768,10.9967,23.51211,15.2097,618.9,8.67,30.00101,1054,668,-0.224158,1,"neighbors"
33.74645,-98.35775,10.99693,23.59376,15.23011,618.9,8.67,30.00781,1054,668,-0.224158,1,"neighbors"
33.74653,-98.3578,10.99715,23.75081,15.20151,618.9,8.67,30.01713,1084,713,-0.2064552,1,"neighbors"
33.7466,-98.35787,10.99738,23.8,15.18222,618.9,8.67,30.02189,1060,715,-0.1943662,1,"clouds"
33.74667,-98.35794,10.99761,23.8,15.19959,618.9,8.67,30.02459,1258,812,-0.2154589,1,"clouds"
33.74674,-98.35801,10.99783,23.8,15.25591,618.8841,8.67,30.02731,1292,943,-0.1561521,1,"clouds"
33.74681,-98.35808,10.99806,23.8,15.32316,618.8158,8.67,30.03003,1310,974,-0.1471103,1,"clouds"
33.74687,-98.35814,10.99828,23.8,15.30586,618.7226,8.67,30.03269,1458,906,-0.2335025,1,"clouds"
33.74695,-98.35822,10.9985,23.8,15.26684,618.6795,8.67,30.03026,2024,1296,-0.2192771,1,"clouds"
33.74702,-98.35828,10.99873,23.8,15.23252,618.6875,8.67,30.02833,2454,2004,-0.1009421,1,"clouds"
33.74709,-98.35835,10.99895,23.82137,15.22675,618.7345,8.67,30.03082,2454,2004,-0.1009421,1,"clouds"
33.74716,-98.35841,10.99917,23.9,15.27008,618.8,8.67,30.04008,3196,2590,-0.1047356,1,"clouds"
33.74723,-98.35849,10.9994,23.9,15.27278,618.8,8.67,30.04278,3828,3420,-0.05629139,1,"clouds"
33.7473,-98.35855,10.99962,23.9,15.22977,618.8,8.67,30.04014,4016,3720,-0.03826267,1,"clouds"
33.74737,-98.35862,10.99984,23.9,15.17131,618.8366,8.67,30.03833,3888,3828,-0.00777605,1,"clouds"
33.74744,-98.35868,11.00007,23.92403,15.11952,618.8913,8.67,30.04113,3456,3288,-0.02491103,1,"clouds"
33.74751,-98.35875,11.00029,24,15.09111,618.9167,8.67,30.05039,4008,3372,-0.08617886,1,"clouds"
33.74759,-98.35882,11.00051,24,15.0777,618.9167,8.67,30.05978,4560,3872,-0.08159393,1,"clouds"
33.74766,-98.35888,11.00073,24,15.07817,618.9378,8.67,30.07117,5064,4488,-0.06030151,1,"clouds"
33.74773,-98.35895,11.00095,24,15.10631,618.9135,8.67,30.07959,4956,4480,-0.0504451,1,"clouds"
33.7478,-98.35901,11.00118,24,15.14796,618.8457,8.67,30.08501,5132,4684,-0.04563977,1,"clouds"
33.74788,-98.35907,11.0014,24,15.16761,618.7767,8.670472,30.09038,5644,5000,-0.06050357,1,"clouds"
33.74795,-98.35913,11.00163,24,15.10909,618.6815,8.677276,30.09582,5824,5356,-0.04186047,1,"clouds"
33.74802,-98.35919,11.00186,24,15.02185,618.7007,8.686261,30.10686,6036,5692,-0.02933151,1,"clouds"
33.74809,-98.35926,11.00208,24,14.96863,618.7167,8.691637,30.12067,5980,5584,-0.03424421,1,"clouds"
33.74817,-98.35932,11.00231,24,14.96481,618.6813,8.691817,30.13303,5580,5340,-0.02197802,1,"clouds"
33.74824,-98.35939,11.00253,24,14.99698,618.5964,8.687435,30.14198,5672,5480,-0.01721664,1,"clouds"
33.74831,-98.35945,11.00275,24,15.01172,618.5696,8.68073,30.15672,5112,4980,-0.01307967,1,"clouds"
33.74838,-98.35952,11.00298,23.92831,14.9978,618.5428,8.68,30.16789,5068,4980,-0.008757962,1,"clouds"
33.74846,-98.35958,11.0032,23.9,14.96907,618.5159,8.68,30.17254,5220,4824,-0.03942652,1,"clouds"
33.74853,-98.35965,11.00342,23.9,14.9342,618.4891,8.68,30.17387,5524,5104,-0.03951825,1,"clouds"
33.7486,-98.35971,11.00365,23.9,14.905,618.4623,8.68,30.17478,5552,5336,-0.01983835,1,"clouds"
33.74867,-98.35977,11.00387,23.9,14.905,618.4355,8.68,30.17344,5488,5308,-0.01667284,1,"clouds"
33.74875,-98.35984,11.0041,23.9,14.92752,618.4083,8.68,30.17834,5756,5324,-0.03898917,1,"clouds"
33.74882,-98.3599,11.00432,23.9,14.98343,618.3814,8.68,30.17907,6220,5916,-0.02504944,1,"clouds"
33.74889,-98.35997,11.00454,23.9,15.03546,618.4147,8.68,30.17653,6196,6056,-0.01142671,1,"clouds"
33.74897,-98.36002,11.00476,23.9,15.06463,618.5309,8.68,30.17385,6080,6040,-0.00330033,1,"clouds"
33.74904,-98.36009,11.00498,23.9,15.0882,618.688,8.68,30.17647,5192,5484,0.02735107,1,"clouds"
33.74912,-98.36015,11.00521,23.97463,15.10493,618.7249,8.68,30.17916,5204,5244,0.003828484,1,"clouds"
33.74919,-98.36021,11.00543,24,15.1268,618.7053,8.68,30.18186,5112,5168,0.005447471,1,"clouds"
33.74926,-98.36027,11.00566,24,15.1469,618.6519,8.68,30.18145,5112,5168,0.005447471,1,"clouds"
33.74934,-98.36034,11.00589,24,15.13613,618.6,8.68,30.17833,5824,5036,-0.07255985,1,"clouds"
33.74941,-98.3604,11.00611,24,15.04252,618.6,8.68,30.17841,6768,5944,-0.06482064,1,"clouds"
33.74948,-98.36046,11.00645,24,14.97289,618.6,8.68,30.18548,7328,6756,-0.04061346,1,"clouds"
33.74956,-98.36052,11.00677,24,14.92065,618.6,8.68,30.19059,7456,7100,-0.02445727,1,"clouds"
33.74964,-98.36058,11.00704,24,14.89932,618.6,8.68,30.19223,7520,7352,-0.0112964,1,"clouds"
33.74971,-98.36064,11.00727,23.98393,14.89893,618.6134,8.68,30.19387,7504,7392,-0.007518797,1,"clouds"
33.74979,-98.36069,11.0074,23.93505,14.94129,618.6541,8.68,30.1955,7648,7456,-0.01271186,1,"clouds"
33.74986,-98.36075,11.00755,23.9,15.00432,618.7037,8.68,30.19871,8168,7872,-0.01845387,1,"clouds"
33.74994,-98.36081,11.00772,23.9,15.1197,618.7758,8.68,30.20592,8336,8064,-0.01658537,1,"clouds"
33.75002,-98.36087,11.008,23.9,15.20293,618.8133,8.68,30.21432,9016,8528,-0.02781578,1,"clouds"
33.75009,-98.36092,11.00833,23.9,15.26997,618.8333,8.68,30.22333,9312,8872,-0.0241971,1,"clouds"
33.75017,-98.36098,11.0085,23.9,15.26496,618.803,8.68,30.22737,9656,9080,-0.03074295,1,"clouds"
33.75025,-98.36104,11.00867,23.76982,15.23563,618.7652,8.68,30.22964,10096,9800,-0.01487736,1,"clouds"
33.75032,-98.3611,11.00884,23.3957,15.16081,618.7133,8.68,30.2286,10008,9960,-0.002403846,1,"clouds"
33.75039,-98.36116,11.00906,21.33948,15.11321,618.7,8.68,30.23044,10536,10072,-0.02251553,1,"clouds"
33.75046,-98.36123,11.00931,18.66074,15.10817,618.6558,8.68,30.2352,10544,10264,-0.01345636,1,"clouds"
33.75054,-98.3613,11.00959,16.2755,15.16443,618.5143,8.684269,30.24004,10608,10408,-0.009516559,1,"clouds"
33.75061,-98.36136,11.0099,14.70828,15.27736,618.3181,8.696004,30.24605,9912,10008,0.004819277,1,"clouds"
33.75068,-98.36143,11.01027,13.71537,15.47145,618.2015,8.70326,30.2516,9496,9728,0.01206825,1,"clouds"
33.75074,-98.36151,11.01069,12.90938,15.75902,618.0618,8.694362,30.25992,9136,9168,0.001748252,1,"clouds"
33.7508,-98.36159,11.01112,12.80353,15.89698,617.7968,8.69,30.26824,8856,8720,-0.007737824,1,"clouds"
33.75086,-98.36167,11.01154,13.22384,15.8226,617.4954,8.69,30.26053,8736,8640,-0.005524862,1,"clouds"
33.75091,-98.36175,11.01196,14.04305,15.90931,617.1731,8.69,30.25905,8072,8040,-0.001986097,1,"clouds"
33.75097,-98.36184,11.01235,15.06233,15.98481,616.9941,8.69,30.27151,7456,7480,0.001606856,1,"clouds"
33.75103,-98.36193,11.01272,16.13102,15.96643,616.9273,8.69,30.26939,6880,6796,-0.006142147,1,"clouds"
33.75108,-98.362,11.01307,17.233,15.92232,616.8993,8.69,30.26,6456,6568,0.008599509,1,"clouds"
33.75114,-98.36209,11.01339,18.19908,15.85152,616.9054,8.69,30.26184,6332,6268,-0.005079365,1,"clouds"
33.7512,-98.36217,11.01369,19.10696,15.80984,617.0474,8.69,30.26932,6256,6004,-0.02055465,1,"clouds"
33.75126,-98.36225,11.01398,19.86068,15.7594,617.238,8.692715,30.26895,6132,5904,-0.01894317,1,"clouds"
33.75132,-98.36233,11.01425,20.61488,15.67854,617.2911,8.701914,30.26077,5796,5796,0,1,"clouds"
33.75138,-98.36241,11.01452,21.23775,15.55821,617.2333,8.710918,30.25408,5532,5640,0.009667025,1,"clouds"
33.75143,-98.3625,11.01478,21.70657,15.40961,617.2511,8.712267,30.25345,4932,5380,0.04344453,1,"clouds"
33.75149,-98.36258,11.01504,22.15536,15.24314,617.3444,8.70718,30.25885,3952,4368,0.05,1,"clouds"
33.75155,-98.36266,11.01528,22.49967,15.09681,617.5165,8.700007,30.25168,3680,3576,-0.01433297,1,"clouds"
33.75161,-98.36275,11.01552,22.84397,14.99061,617.574,8.7,30.24163,3680,3576,-0.01433297,1,"clouds"
33.75168,-98.36282,11.01575,23.10769,14.92026,617.5487,8.7,30.23769,3516,3368,-0.02149913,1,"clouds"
33.75174,-98.3629,11.01598,23.30808,14.86514,617.5063,8.7,30.23937,3038,2978,-0.009973404,1,"clouds"
33.7518,-98.36298,11.01622,23.47707,14.81842,617.4512,8.7,30.24488,2706,2852,0.02626844,1,"clouds"
33.75186,-98.36306,11.01645,23.62079,14.7645,617.4,8.7,30.25,2500,2590,0.01768173,1,"clouds"
33.75192,-98.36314,11.01667,23.7,14.67881,617.3985,8.7,30.25,2202,2226,0.005420054,1,"clouds"
33.75198,-98.36322,11.0169,23.7,14.62481,617.331,8.7,30.25,2122,2252,0.02972108,1,"clouds"
33.75204,-98.3633,11.01712,23.7,14.57688,617.2438,8.705207,30.25,2746,2604,-0.02654206,1,"clouds"
33.7521,-98.36337,11.01734,23.74348,14.51225,617.1493,8.713406,30.25,2556,2654,0.01880998,1,"clouds"
33.75217,-98.36345,11.01757,23.8,14.4033,617.0452,8.720847,30.25,3376,3296,-0.01199041,1,"clouds"
33.75223,-98.36353,11.0178,23.8,14.23218,616.9241,8.723027,30.25,2916,3188,0.04456094,1,"clouds"
33.7523,-98.3636,11.01802,23.8,14.042,616.8036,8.719009,30.25,2578,2896,0.0580928,1,"clouds"
33.75237,-98.36367,11.01824,23.8,13.90353,616.6587,8.71267,30.25566,2578,2544,-0.006638032,1,"clouds"
33.75244,-98.36374,11.01847,23.8,13.80775,616.5512,8.71,30.26403,2728,2434,-0.05695467,1,"clouds"
33.7525,-98.36381,11.01869,23.8,13.72982,616.4703,8.71,30.27099,3060,2622,-0.07708553,1,"clouds"
33.75257,-98.36388,11.01892,23.73319,13.65369,616.3889,8.71,30.2737,3936,3124,-0.1150142,1,"clouds"
33.75264,-98.36395,11.01914,23.254,13.62042,616.309,8.71,30.27637,4332,3708,-0.07761194,1,"clouds"
33.75272,-98.36402,11.01937,22.32251,13.64348,616.2878,8.71,30.27911,4332,3708,-0.07761194,1,"clouds"
33.75279,-98.36409,11.0196,21.54482,13.67419,616.2928,8.71,30.28189,4560,4020,-0.06293706,1,"clouds"
33.75285,-98.36415,11.01984,20.98459,13.65841,616.3072,8.71,30.28118,4692,4348,-0.0380531,1,"clouds"
33.75293,-98.36422,11.02009,20.57138,13.5754,616.3328,8.71,30.27565,4704,4500,-0.02216428,1,"clouds"
33.753,-98.36428,11.02035,20.15462,13.46693,616.3586,8.71,30.27,5444,5148,-0.02794562,1,"clouds"
33.75307,-98.36434,11.02061,19.49661,13.39017,616.3265,8.71,30.27,5444,5148,-0.02794562,1,"clouds"
33.75314,-98.36441,11.02089,18.49559,13.34417,616.2932,8.71,30.27,5952,5824,-0.01086957,1,"clouds"
33.75322,-98.36447,11.02117,17.47249,13.30514,616.2781,8.711896,30.27,6680,6396,-0.02171918,1,"clouds"
33.7533,-98.36452,11.02147,16.46131,13.25277,616.3664,8.721814,30.27,6592,6476,-0.008876645,1,"clouds"
33.75338,-98.36458,11.02179,15.6313,13.18519,616.5356,8.731493,30.27,6152,6420,0.02131721,1,"clouds"
33.75345,-98.36463,11.02214,14.86979,13.16743,616.6837,8.729748,30.26403,5980,6048,0.005653475,1,"clouds"
33.75353,-98.36467,11.02252,14.05092,13.27335,616.7792,8.72,30.24973,6332,5944,-0.03160639,1,"clouds"
33.75362,-98.36471,11.02293,13.23218,13.33405,616.7065,8.72,30.24935,6244,5704,-0.04519585,1,"clouds"
33.75371,-98.36475,11.02332,12.33863,13.17365,616.6046,8.72,30.25954,6664,6292,-0.02871257,1,"clouds"
33.75379,-98.36478,11.02377,11.35999,12.95728,616.6,8.72,30.24506,6896,6684,-0.01561119,1,"clouds"
33.75388,-98.36481,11.02427,10.34876,12.93307,616.7274,8.723151,30.23856,6932,6676,-0.01881246,1,"clouds"
33.75397,-98.36483,11.02478,9.612634,12.88308,616.8224,8.740728,30.23912,6372,6864,0.03717135,1,"clouds"
33.75406,-98.36486,11.02533,9.08098,12.86578,616.7,8.736748,30.22762,5644,6256,0.05142857,1,"clouds"
33.75414,-98.36488,11.02593,9.300941,13.06081,616.7,8.73,30.2372,5372,5428,0.005185185,1,"clouds"
33.75423,-98.3649,11.02653,9.804262,13.02454,616.7,8.73,30.21826,6528,5788,-0.06008444,1,"clouds"
33.75432,-98.36491,11.02709,10.1,12.97257,616.8466,8.73,30.22619,6732,6344,-0.02967268,1,"clouds"
33.75441,-98.36491,11.02763,10.1472,13.07869,616.9097,8.733933,30.22607,6908,6520,-0.02889485,1,"clouds"
33.7545,-98.36492,11.02817,10.24011,13.18408,616.8,8.751337,30.20866,7616,6860,-0.05222437,1,"clouds"
33.75459,-98.36493,11.0287,10.33286,13.26891,616.8,8.745595,30.21441,8280,7672,-0.03811434,1,"clouds"
33.75468,-98.36494,11.02923,10.5,13.26777,616.8,8.74,30.2089,8544,8168,-0.0224988,1,"clouds"
33.75477,-98.36494,11.02973,10.50408,13.27952,616.8,8.74,30.19687,8488,8464,-0.001415762,1,"clouds"
33.75486,-98.36496,11.03026,10.7903,13.30163,616.8,8.74,30.2096,8336,8392,0.003347681,1,"clouds"
33.75495,-98.36497,11.03078,11.06332,13.40797,616.8,8.74,30.21,8232,8272,0.002423655,1,"clouds"
33.75504,-98.36498,11.03127,11.57373,13.35946,616.7518,8.74,30.21,8040,8120,0.004950495,1,"clouds"
33.75513,-98.36498,11.03174,11.94966,13.26636,616.5917,8.74,30.21,7664,7984,0.0204499,1,"clouds"
33.75522,-98.36499,11.03219,12.36705,13.13395,616.6112,8.74,30.21,7832,7432,-0.02620545,1,"clouds"
33.75531,-98.36499,11.03264,12.59749,13.00494,616.7,8.74,30.21,8320,7816,-0.03123451,1,"clouds"
33.7554,-98.365,11.03306,12.90347,13.03283,616.7014,8.74,30.20986,8128,8240,0.00684262,1,"clouds"
33.75549,-98.36501,11.03348,13.20315,13.12412,616.8005,8.74,30.19565,7944,8008,0.004012036,1,"clouds"
33.75558,-98.36501,11.03388,13.49277,13.11942,616.7363,8.74,30.18679,7640,7792,0.009849663,1,"clouds"
33.75567,-98.36501,11.03427,13.77749,13.06456,616.7656,8.74,30.1949,7336,7552,0.01450833,1,"clouds"
33.75576,-98.36502,11.03467,14.14234,13.01294,616.9109,8.74,30.2,7152,7168,0.001117318,1,"clouds"
33.75585,-98.36503,11.03504,14.43223,12.95607,616.8699,8.74,30.19113,6732,6952,0.01607717,1,"clouds"
33.75594,-98.36504,11.03542,14.80371,13.01175,616.8,8.74,30.19258,6508,6576,0.005197187,1,"clouds"
33.75603,-98.36505,11.03579,15.17149,13.13145,616.8,8.74,30.19667,7120,6592,-0.03850642,1,"clouds"
33.75612,-98.36506,11.03615,15.42752,13.18523,616.8,8.74,30.18673,7160,7040,-0.008450704,1,"clouds"
33.75621,-98.36507,11.03649,15.70786,13.19805,616.8299,8.737004,30.17547,6916,7080,0.01171763,1,"clouds"
33.7563,-98.36509,11.03683,16.01629,13.26873,616.9512,8.724883,30.16655,6884,6788,-0.00702165,1,"clouds"
33.75639,-98.3651,11.03717,16.26126,13.27275,617.0941,8.717313,30.14958,7480,6952,-0.03658537,1,"clouds"
33.75648,-98.36511,11.0375,16.59542,13.19279,617.2644,8.721591,30.1401,6836,7376,0.03799606,1,"clouds"
33.75657,-98.36512,11.03782,16.84605,13.05631,617.432,8.73,30.13103,5868,6612,0.05961538,1,"clouds"
33.75666,-98.36513,11.03814,17.16382,12.97724,617.5114,8.73,30.11248,5376,5692,0.02855078,1,"clouds"
33.75675,-98.36514,11.03846,17.39368,12.93751,617.5703,8.73,30.09532,4064,5060,0.1091626,1,"clouds"
33.75684,-98.36516,11.03877,17.61794,12.98722,617.8073,8.73,30.0841,2900,3736,0.1259795,1,"clouds"
33.75692,-98.36517,11.03908,17.90484,13.09881,618.0646,8.73,30.07317,2720,2720,0,1,"clouds"
33.75702,-98.36518,11.03938,18.07568,13.15775,618.1711,8.73,30.06243,3528,2654,-0.1413782,1,"clouds"
33.7571,-98.36519,11.03967,18.26019,13.18402,618.1967,8.73,30.05866,4316,3516,-0.102145,1,"clouds"
33.7572,-98.36521,11.03996,18.47332,13.20133,618.2867,8.73,30.05978,4784,4524,-0.02793296,1,"clouds"
33.75728,-98.36522,11.04025,18.68141,13.19729,618.3907,8.73,30.06151,5036,4728,-0.03154445,1,"clouds"
33.75738,-98.36523,11.04055,18.89604,13.19667,618.4164,8.73,30.07474,5240,4816,-0.04216388,1,"clouds"
33.75746,-98.36523,11.04084,19.00583,13.20065,618.3157,8.72144,30.0919,6552,5208,-0.1142857,1,"clouds"
33.75756,-98.36524,11.04113,19.30558,13.23156,618.2686,8.709814,30.10305,7976,6616,-0.09320175,1,"clouds"
33.75765,-98.36525,11.0414,19.4056,13.1998,618.3065,8.706947,30.09833,8456,7896,-0.03424658,1,"clouds"
33.75774,-98.36525,11.04168,19.50562,13.16955,618.4204,8.712136,30.09899,8648,8384,-0.01550023,1,"clouds"
33.75783,-98.36526,11.04196,19.6,13.19444,618.4852,8.72,30.11068,8800,8552,-0.0142923,1,"clouds"
33.75792,-98.36526,11.04224,19.60595,13.27103,618.5207,8.72,30.12207,8832,8728,-0.005922551,1,"clouds"
33.75801,-98.36526,11.04252,19.7,13.34324,618.5853,8.72,30.12853,8832,8752,-0.004549591,1,"clouds"
33.75809,-98.36527,11.04278,19.69505,13.39603,618.6183,8.72,30.13183,8776,8712,-0.003659652,1,"clouds"
33.75819,-98.36527,11.04305,19.50213,13.43623,618.6826,8.72,30.13826,8520,8584,0.003741815,1,"clouds"
33.75828,-98.36528,11.04332,19.21343,13.46055,618.6355,8.72,30.14152,8344,8376,0.001913876,1,"clouds"
33.75837,-98.36528,11.04361,19.00162,13.4005,618.5837,8.72,30.14828,8616,8264,-0.02085308,1,"clouds"
33.75845,-98.36528,11.0439,18.69025,13.32194,618.5871,8.72,30.15189,8904,8552,-0.02016499,1,"clouds"
33.75855,-98.36528,11.04419,18.38548,13.33424,618.7024,8.72,30.15797,8848,8736,-0.006369427,1,"clouds"
33.75864,-98.36529,11.04448,18.17746,13.39096,618.7371,8.72,30.15371,9104,9104,0,1,"clouds"
33.75872,-98.36529,11.04477,18,13.39842,618.772,8.72,30.1572,9032,8968,-0.003555556,1,"clouds"
33.75882,-98.36529,11.04507,17.95177,13.32793,618.808,8.72,30.16281,9008,8896,-0.006255585,1,"clouds"
33.75891,-98.36529,11.04537,17.76637,13.36422,618.8165,8.72,30.17391,9008,8872,-0.007606264,1,"clouds"
33.759,-98.3653,11.04568,17.60741,13.5232,618.7447,8.72,30.17602,9064,8912,-0.008455719,1,"clouds"
33.75909,-98.3653,11.046,17.38208,13.68358,618.7,8.72,30.1753,9040,8856,-0.01028163,1,"clouds"
33.75918,-98.36531,11.04631,17.2285,13.71475,618.7,8.72,30.17905,9264,8816,-0.02477876,1,"clouds"
33.75926,-98.36532,11.04661,17.03921,13.67248,618.7,8.72,30.18268,9752,9168,-0.03086681,1,"clouds"
33.75936,-98.36533,11.04691,17,13.60445,618.7,8.72,30.17891,9936,9608,-0.01678264,1,"clouds"
